"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170312426002","Block Group 2, Census Tract 2426, Cook County, Illinois","826","144","218","103","608","166",
"1500000US170312426003","Block Group 3, Census Tract 2426, Cook County, Illinois","754","180","291","124","463","148",
"1500000US170312426004","Block Group 4, Census Tract 2426, Cook County, Illinois","406","155","128","86","278","131",
"1500000US170312427001","Block Group 1, Census Tract 2427, Cook County, Illinois","759","109","270","74","489","94",
"1500000US170312428001","Block Group 1, Census Tract 2428, Cook County, Illinois","611","88","374","82","237","70",
"1500000US170312429001","Block Group 1, Census Tract 2429, Cook County, Illinois","554","64","265","49","289","59",
"1500000US170312429002","Block Group 2, Census Tract 2429, Cook County, Illinois","229","60","112","51","117","39",
"1500000US170312430001","Block Group 1, Census Tract 2430, Cook County, Illinois","467","163","284","156","183","63",
"1500000US170312430002","Block Group 2, Census Tract 2430, Cook County, Illinois","589","101","224","72","365","104",
"1500000US170312431001","Block Group 1, Census Tract 2431, Cook County, Illinois","555","88","293","84","262","77",
"1500000US170312431002","Block Group 2, Census Tract 2431, Cook County, Illinois","342","126","124","46","218","128",
"1500000US170312432001","Block Group 1, Census Tract 2432, Cook County, Illinois","585","183","357","172","228","72",
"1500000US170312432002","Block Group 2, Census Tract 2432, Cook County, Illinois","391","101","167","93","224","59",
"1500000US170312433001","Block Group 1, Census Tract 2433, Cook County, Illinois","484","132","150","53","334","133",
"1500000US170312433002","Block Group 2, Census Tract 2433, Cook County, Illinois","730","160","309","86","421","160",
"1500000US170312434001","Block Group 1, Census Tract 2434, Cook County, Illinois","478","117","142","73","336","111",
"1500000US170312434002","Block Group 2, Census Tract 2434, Cook County, Illinois","311","138","223","125","88","60",
"1500000US170312434003","Block Group 3, Census Tract 2434, Cook County, Illinois","532","100","210","70","322","117",
"1500000US170312435001","Block Group 1, Census Tract 2435, Cook County, Illinois","621","160","255","136","366","95",
"1500000US170312435002","Block Group 2, Census Tract 2435, Cook County, Illinois","1331","144","642","112","689","123",
"1500000US170312502001","Block Group 1, Census Tract 2502, Cook County, Illinois","384","84","254","55","130","63",
"1500000US170312502002","Block Group 2, Census Tract 2502, Cook County, Illinois","446","82","228","66","218","69",
"1500000US170312503001","Block Group 1, Census Tract 2503, Cook County, Illinois","397","100","277","81","120","70",
"1500000US170312503002","Block Group 2, Census Tract 2503, Cook County, Illinois","367","148","137","59","230","141",
"1500000US170312503003","Block Group 3, Census Tract 2503, Cook County, Illinois","520","147","203","97","317","113",
"1500000US170312503004","Block Group 4, Census Tract 2503, Cook County, Illinois","243","109","109","85","134","76",
"1500000US170312504001","Block Group 1, Census Tract 2504, Cook County, Illinois","260","127","181","108","79","96",
"1500000US170312504002","Block Group 2, Census Tract 2504, Cook County, Illinois","368","133","174","78","194","124",
"1500000US170312504003","Block Group 3, Census Tract 2504, Cook County, Illinois","544","190","267","140","277","156",
"1500000US170312504004","Block Group 4, Census Tract 2504, Cook County, Illinois","260","118","100","72","160","98",
"1500000US170312504005","Block Group 5, Census Tract 2504, Cook County, Illinois","543","158","253","90","290","140",
"1500000US170312505001","Block Group 1, Census Tract 2505, Cook County, Illinois","430","146","345","136","85","64",
"1500000US170312505002","Block Group 2, Census Tract 2505, Cook County, Illinois","521","182","324","124","197","172",
"1500000US170312505003","Block Group 3, Census Tract 2505, Cook County, Illinois","293","122","269","120","24","28",
"1500000US170312505004","Block Group 4, Census Tract 2505, Cook County, Illinois","315","161","315","161","0","12",
"1500000US170312505005","Block Group 5, Census Tract 2505, Cook County, Illinois","408","287","401","287","7","14",
"1500000US170312505006","Block Group 6, Census Tract 2505, Cook County, Illinois","388","159","195","119","193","164",
"1500000US170312505007","Block Group 7, Census Tract 2505, Cook County, Illinois","320","109","226","89","94","76",
"1500000US170312506001","Block Group 1, Census Tract 2506, Cook County, Illinois","265","85","208","72","57","53",
"1500000US170312506002","Block Group 2, Census Tract 2506, Cook County, Illinois","281","84","193","81","88","58",
"1500000US170312506003","Block Group 3, Census Tract 2506, Cook County, Illinois","368","102","311","91","57","50",
"1500000US170312506004","Block Group 4, Census Tract 2506, Cook County, Illinois","353","119","317","118","36","59",
"1500000US170312507001","Block Group 1, Census Tract 2507, Cook County, Illinois","322","132","164","77","158","123",
"1500000US170312507002","Block Group 2, Census Tract 2507, Cook County, Illinois","461","181","65","90","396","182",
"1500000US170312507003","Block Group 3, Census Tract 2507, Cook County, Illinois","392","214","114","79","278","210",
"1500000US170312507004","Block Group 4, Census Tract 2507, Cook County, Illinois","519","273","231","120","288","258",
"1500000US170312507005","Block Group 5, Census Tract 2507, Cook County, Illinois","470","219","134","74","336","217",
"1500000US170312508001","Block Group 1, Census Tract 2508, Cook County, Illinois","284","96","221","95","63","53",
"1500000US170312508002","Block Group 2, Census Tract 2508, Cook County, Illinois","472","100","302","70","170","95",
"1500000US170312510001","Block Group 1, Census Tract 2510, Cook County, Illinois","350","58","215","58","135","46",
"1500000US170312511001","Block Group 1, Census Tract 2511, Cook County, Illinois","387","111","16","21","371","111",
"1500000US170312511002","Block Group 2, Census Tract 2511, Cook County, Illinois","274","129","126","135","148","91",
"1500000US170312511003","Block Group 3, Census Tract 2511, Cook County, Illinois","397","130","148","86","249","132",
"1500000US170312511004","Block Group 4, Census Tract 2511, Cook County, Illinois","568","196","244","116","324","182",
"1500000US170312512001","Block Group 1, Census Tract 2512, Cook County, Illinois","91","76","31","36","60","60",
"1500000US170312512002","Block Group 2, Census Tract 2512, Cook County, Illinois","355","134","150","92","205","124",
"1500000US170312512003","Block Group 3, Census Tract 2512, Cook County, Illinois","266","115","164","81","102","85",
"1500000US170312512004","Block Group 4, Census Tract 2512, Cook County, Illinois","505","215","377","193","128","108",
"1500000US170312513001","Block Group 1, Census Tract 2513, Cook County, Illinois","208","74","91","52","117","64",
"1500000US170312513002","Block Group 2, Census Tract 2513, Cook County, Illinois","190","86","51","39","139","88",
"1500000US170312513003","Block Group 3, Census Tract 2513, Cook County, Illinois","301","137","207","121","94","65",
"1500000US170312513004","Block Group 4, Census Tract 2513, Cook County, Illinois","220","94","107","62","113","78",
"1500000US170312513005","Block Group 5, Census Tract 2513, Cook County, Illinois","447","102","155","71","292","104",
"1500000US170312514001","Block Group 1, Census Tract 2514, Cook County, Illinois","306","186","25","29","281","184",
"1500000US170312514002","Block Group 2, Census Tract 2514, Cook County, Illinois","336","278","70","65","266","300",
"1500000US170312514003","Block Group 3, Census Tract 2514, Cook County, Illinois","548","117","271","111","277","95",
"1500000US170312514004","Block Group 4, Census Tract 2514, Cook County, Illinois","861","411","74","39","787","416",
"1500000US170312515001","Block Group 1, Census Tract 2515, Cook County, Illinois","228","122","174","108","54","55",
"1500000US170312515002","Block Group 2, Census Tract 2515, Cook County, Illinois","129","76","46","46","83","70",
"1500000US170312515003","Block Group 3, Census Tract 2515, Cook County, Illinois","282","82","49","35","233","79",
"1500000US170312515004","Block Group 4, Census Tract 2515, Cook County, Illinois","707","180","161","80","546","180",
"1500000US170312516001","Block Group 1, Census Tract 2516, Cook County, Illinois","379","134","94","59","285","135",
"1500000US170312516002","Block Group 2, Census Tract 2516, Cook County, Illinois","311","119","116","65","195","112",
"1500000US170312516003","Block Group 3, Census Tract 2516, Cook County, Illinois","474","212","165","111","309","179",
"1500000US170312517001","Block Group 1, Census Tract 2517, Cook County, Illinois","388","69","185","56","203","65",
"1500000US170312518001","Block Group 1, Census Tract 2518, Cook County, Illinois","370","114","31","32","339","118",
"1500000US170312518002","Block Group 2, Census Tract 2518, Cook County, Illinois","322","127","80","58","242","119",
"1500000US170312518003","Block Group 3, Census Tract 2518, Cook County, Illinois","373","118","59","53","314","119",
"1500000US170312518004","Block Group 4, Census Tract 2518, Cook County, Illinois","350","208","44","50","306","203",
"1500000US170312518005","Block Group 5, Census Tract 2518, Cook County, Illinois","231","112","107","91","124","78",
"1500000US170312519001","Block Group 1, Census Tract 2519, Cook County, Illinois","266","108","98","62","168","95",
"1500000US170312519002","Block Group 2, Census Tract 2519, Cook County, Illinois","459","149","167","100","292","120",
"1500000US170312519003","Block Group 3, Census Tract 2519, Cook County, Illinois","402","142","56","55","346","136",
"1500000US170312519004","Block Group 4, Census Tract 2519, Cook County, Illinois","871","234","135","154","736","179",
"1500000US170312520001","Block Group 1, Census Tract 2520, Cook County, Illinois","327","164","111","107","216","129",
"1500000US170312520002","Block Group 2, Census Tract 2520, Cook County, Illinois","1065","316","203","103","862","311",
"1500000US170312520003","Block Group 3, Census Tract 2520, Cook County, Illinois","478","192","119","110","359","164",
"1500000US170312520004","Block Group 4, Census Tract 2520, Cook County, Illinois","554","197","81","73","473","191",
"1500000US170312521011","Block Group 1, Census Tract 2521.01, Cook County, Illinois","622","131","176","114","446","71",
"1500000US170312521021","Block Group 1, Census Tract 2521.02, Cook County, Illinois","560","173","357","132","203","126",
"1500000US170312521022","Block Group 2, Census Tract 2521.02, Cook County, Illinois","485","242","193","142","292","212",
"1500000US170312521023","Block Group 3, Census Tract 2521.02, Cook County, Illinois","697","172","291","120","406","169",
"1500000US170312521024","Block Group 4, Census Tract 2521.02, Cook County, Illinois","388","160","222","125","166","128",
"1500000US170312522011","Block Group 1, Census Tract 2522.01, Cook County, Illinois","249","84","41","23","208","81",
"1500000US170312522012","Block Group 2, Census Tract 2522.01, Cook County, Illinois","190","65","28","23","162","69",
"1500000US170312522013","Block Group 3, Census Tract 2522.01, Cook County, Illinois","545","129","248","63","297","128",
"1500000US170312522021","Block Group 1, Census Tract 2522.02, Cook County, Illinois","260","121","70","60","190","100",
"1500000US170312522022","Block Group 2, Census Tract 2522.02, Cook County, Illinois","205","80","27","36","178","70",
"1500000US170312522023","Block Group 3, Census Tract 2522.02, Cook County, Illinois","418","137","45","40","373","134",
"1500000US170312522024","Block Group 4, Census Tract 2522.02, Cook County, Illinois","121","85","0","12","121","85",
"1500000US170312522025","Block Group 5, Census Tract 2522.02, Cook County, Illinois","602","252","320","222","282","158",
"1500000US170312601001","Block Group 1, Census Tract 2601, Cook County, Illinois","526","82","85","54","441","66",
"1500000US170312602001","Block Group 1, Census Tract 2602, Cook County, Illinois","291","66","87","35","204","65",
"1500000US170312603001","Block Group 1, Census Tract 2603, Cook County, Illinois","547","85","54","31","493","83",
