"GEO_ID","NAME","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M",
"1500000US170318036121","Block Group 1, Census Tract 8036.12, Cook County, Illinois","2171","380","764","363","660","365","78","97","78","97","0","12","582","343","0","12","0","12","0","12","582","343","556","339","26","31","104","96","69","59","15","19","54","53","35","50","1407","361","1192","356","716","282","716","282","0","12","476","269","165","139","146","127","19","29","311","226","212","216","99","78","215","139","120","81","66","56","54","60","95","78",
"1500000US170318036122","Block Group 2, Census Tract 8036.12, Cook County, Illinois","1329","230","48","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","31","45","31","29","20","16","23","3","7","1281","224","917","231","871","232","871","232","0","12","46","46","0","12","0","12","0","12","46","46","46","46","0","12","364","124","260","93","191","88","69","43","104","62",
"1500000US170318036131","Block Group 1, Census Tract 8036.13, Cook County, Illinois","2512","739","713","351","688","348","138","145","138","145","0","12","550","343","0","12","0","12","0","12","550","343","509","334","41","67","25","42","25","42","25","42","0","12","0","12","1799","821","1738","817","426","324","426","324","0","12","1312","819","1140","815","1140","815","0","12","172","185","98","160","74","93","61","49","61","49","61","49","0","12","0","12",
"1500000US170318036132","Block Group 2, Census Tract 8036.13, Cook County, Illinois","1264","878","28","49","28","49","0","12","0","12","0","12","28","49","28","49","0","12","28","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1236","878","1140","876","1113","877","1113","877","0","12","27","50","27","50","27","50","0","12","0","12","0","12","0","12","96","73","85","64","76","60","9","15","11","18",
"1500000US170318036141","Block Group 1, Census Tract 8036.14, Cook County, Illinois","1699","469","243","172","231","171","103","109","103","109","0","12","128","134","0","12","0","12","0","12","128","134","108","130","20","31","12","19","12","19","12","19","0","12","0","12","1456","480","1117","473","412","349","412","349","0","12","705","406","279","332","279","332","0","12","426","270","412","268","14","22","339","185","233","126","112","92","121","95","106","85",
"1500000US170318036142","Block Group 2, Census Tract 8036.14, Cook County, Illinois","3076","545","792","360","531","330","364","288","354","289","10","16","167","196","0","12","0","12","0","12","167","196","167","196","0","12","261","148","106","70","40","40","66","60","155","110","2284","522","1662","551","1283","473","1283","473","0","12","379","377","0","12","0","12","0","12","379","377","348","377","31","49","622","290","343","135","185","101","158","105","279","202",
"1500000US170318036151","Block Group 1, Census Tract 8036.15, Cook County, Illinois","1462","349","86","97","74","94","54","89","54","89","0","12","20","29","20","29","0","12","20","29","0","12","0","12","0","12","12","21","0","12","0","12","0","12","12","21","1376","329","1286","345","810","369","810","369","0","12","476","280","152","145","133","123","19","29","324","252","324","252","0","12","90","72","90","72","79","69","11","19","0","12",
"1500000US170318036152","Block Group 2, Census Tract 8036.15, Cook County, Illinois","940","375","69","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","69","65","69","65","69","65","0","12","0","12","871","364","487","399","122","148","122","148","0","12","365","375","43","91","33","82","10","15","322","366","253","290","69","89","384","139","274","85","183","68","91","62","110","70",
"1500000US170318036161","Block Group 1, Census Tract 8036.16, Cook County, Illinois","1760","358","178","117","118","124","58","97","58","97","0","12","60","73","60","73","0","12","60","73","0","12","0","12","0","12","60","65","14","22","14","22","0","12","46","60","1582","332","1212","354","756","332","756","332","0","12","456","214","201","173","201","173","0","12","255","224","255","224","0","12","370","128","346","113","276","90","70","74","24","43",
"1500000US170318036162","Block Group 2, Census Tract 8036.16, Cook County, Illinois","677","268","51","58","26","42","0","12","0","12","0","12","26","42","0","12","0","12","0","12","26","42","26","42","0","12","25","41","0","12","0","12","0","12","25","41","626","261","460","274","354","246","354","246","0","12","106","118","0","12","0","12","0","12","106","118","93","116","13","21","166","80","156","77","121","70","35","44","10","16",
"1500000US170318036163","Block Group 3, Census Tract 8036.16, Cook County, Illinois","2671","923","658","469","529","431","92","147","92","147","0","12","437","441","43","69","0","12","43","69","394","439","394","439","0","12","129","170","20","24","20","24","0","12","109","169","2013","908","1231","592","921","503","921","503","0","12","310","284","230","253","197","213","33","49","80","127","80","127","0","12","782","783","436","307","159","77","277","300","346","502",
"1500000US170318037011","Block Group 1, Census Tract 8037.01, Cook County, Illinois","1257","303","83","70","57","65","0","12","0","12","0","12","57","65","0","12","0","12","0","12","57","65","25","42","32","42","26","23","9","14","9","14","0","12","17","19","1174","290","812","300","682","277","652","248","30","49","130","112","0","12","0","12","0","12","130","112","130","112","0","12","362","119","322","92","264","84","58","50","40","46",
"1500000US170318037012","Block Group 2, Census Tract 8037.01, Cook County, Illinois","1341","274","136","104","114","104","49","74","49","74","0","12","65","76","0","12","0","12","0","12","65","76","65","76","0","12","22","21","22","21","22","21","0","12","0","12","1205","280","892","273","754","261","754","261","0","12","138","96","82","82","73","76","9","14","56","51","56","51","0","12","313","113","276","93","239","87","37","39","37","39",
"1500000US170318037021","Block Group 1, Census Tract 8037.02, Cook County, Illinois","928","243","202","247","173","245","0","12","0","12","0","12","173","245","0","12","0","12","0","12","173","245","173","245","0","12","29","33","16","25","16","25","0","12","13","21","726","226","452","232","373","198","373","198","0","12","79","118","79","118","79","118","0","12","0","12","0","12","0","12","274","121","250","113","218","113","32","32","24","29",
"1500000US170318037022","Block Group 2, Census Tract 8037.02, Cook County, Illinois","2284","410","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","28","0","12","0","12","0","12","18","28","2266","417","2181","431","2057","418","2057","418","0","12","124","125","36","61","36","61","0","12","88","108","88","108","0","12","85","71","85","71","67","66","18","28","0","12",
"1500000US170318037023","Block Group 3, Census Tract 8037.02, Cook County, Illinois","1421","391","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1421","391","1095","399","975","397","960","394","15","24","120","92","0","12","0","12","0","12","120","92","120","92","0","12","326","123","271","91","220","85","51","51","55","55",
"1500000US170318037024","Block Group 4, Census Tract 8037.02, Cook County, Illinois","1625","715","47","53","31","46","0","12","0","12","0","12","31","46","0","12","0","12","0","12","31","46","0","12","31","46","16","27","16","27","16","27","0","12","0","12","1578","694","1236","711","477","196","477","196","0","12","759","682","80","129","52","84","28","45","679","668","679","668","0","12","342","118","313","111","288","113","25","29","29","34",
"1500000US170318038001","Block Group 1, Census Tract 8038, Cook County, Illinois","1046","280","87","129","87","129","0","12","0","12","0","12","87","129","0","12","0","12","0","12","87","129","73","108","14","21","0","12","0","12","0","12","0","12","0","12","959","247","876","260","834","261","834","261","0","12","42","53","0","12","0","12","0","12","42","53","30","35","12","20","83","55","76","52","70","51","6","9","7","10",
"1500000US170318038002","Block Group 2, Census Tract 8038, Cook County, Illinois","808","217","49","51","26","40","26","40","26","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","36","23","36","23","36","0","12","0","12","759","213","615","230","526","233","526","233","0","12","89","73","23","36","23","36","0","12","66","63","61","61","5","8","144","102","89","57","41","29","48","45","55","49",
"1500000US170318038003","Block Group 3, Census Tract 8038, Cook County, Illinois","1485","291","66","63","39","58","39","58","39","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","25","21","23","21","23","0","12","6","5","1419","295","1020","287","746","180","746","180","0","12","274","250","34","51","23","35","11","16","240","245","240","245","0","12","399","110","371","98","343","98","28","41","28","34",
"1500000US170318038004","Block Group 4, Census Tract 8038, Cook County, Illinois","1065","403","8","12","8","12","0","12","0","12","0","12","8","12","8","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1057","403","1005","407","945","406","945","406","0","12","60","64","23","25","23","25","0","12","37","59","37","59","0","12","52","36","45","31","38","29","7","10","7","10",
"1500000US170318039011","Block Group 1, Census Tract 8039.01, Cook County, Illinois","1808","263","93","61","22","34","0","12","0","12","0","12","22","34","22","34","22","34","0","12","0","12","0","12","0","12","71","50","47","46","47","46","0","12","24","17","1715","258","905","260","659","233","659","233","0","12","246","111","28","44","28","44","0","12","218","114","196","101","22","25","810","162","747","152","687","153","60","38","63","40",
"1500000US170318039012","Block Group 2, Census Tract 8039.01, Cook County, Illinois","1898","323","92","87","66","81","0","12","0","12","0","12","66","81","58","80","0","12","58","80","8","14","0","12","8","14","26","27","8","13","8","13","0","12","18","23","1806","270","1516","281","1094","254","1086","254","8","12","422","224","273","190","273","190","0","12","149","123","149","123","0","12","290","110","252","96","212","91","40","42","38","32",
"1500000US170318039021","Block Group 1, Census Tract 8039.02, Cook County, Illinois","1318","425","29","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","29","16","22","15","22","15","0","12","7","11","1289","425","1174","409","1126","428","1126","428","0","12","48","75","48","75","48","75","0","12","0","12","0","12","0","12","115","102","82","58","52","43","30","40","33","54",
"1500000US170318039022","Block Group 2, Census Tract 8039.02, Cook County, Illinois","745","222","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","745","222","639","217","531","200","531","200","0","12","108","101","55","68","55","68","0","12","53","81","53","81","0","12","106","41","106","41","106","41","0","12","0","12",
"1500000US170318039023","Block Group 3, Census Tract 8039.02, Cook County, Illinois","1370","324","45","41","25","36","0","12","0","12","0","12","25","36","0","12","0","12","0","12","25","36","25","36","0","12","20","19","20","19","20","19","0","12","0","12","1325","330","1240","348","755","247","755","247","0","12","485","246","201","195","166","148","35","57","284","249","247","230","37","55","85","42","79","39","73","37","6","9","6","9",
"1500000US170318040001","Block Group 1, Census Tract 8040, Cook County, Illinois","2006","454","86","108","76","106","76","106","76","106","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","15","0","12","0","12","0","12","10","15","1920","460","1687","479","1508","486","1508","486","0","12","179","103","37","45","29","34","8","13","142","92","142","92","0","12","233","92","194","74","155","67","39","31","39","31",
"1500000US170318040002","Block Group 2, Census Tract 8040, Cook County, Illinois","2607","387","111","71","25","30","25","30","25","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","86","64","49","44","49","44","0","12","37","54","2496","390","1947","410","1694","399","1694","399","0","12","253","159","72","65","72","65","0","12","181","148","181","148","0","12","549","135","475","123","378","121","97","57","74","42",
